"observation_id";"sso_name";"ra_deg_1";"dec_deg_1";"ra_deg_2";"dec_deg_2";"filter";"xmatch_type";"v_mag_1";"v_mag_1_corrected";"mlim_obs"
"0148560501";"2001 QE287";157.34435;5.422525;157.56668;5.3564;L;2;21.35;22.8342;21.32647
"0790640101";"2002 GY51";345.8977;-8.5839205;346.0079;-8.530847;L;4;20.72;22.2042;20.690731
"0721400201";"2002 JT71";99.7888;10.244685;99.98243;10.2992935;L;2;19.88;21.3642;20.644724
"0203360101";"2002 OY6";150.67351;2.7929492;150.68666;2.7596319;L;2;20.23;21.7142;20.5185
"0722310201";"2002 PZ103";312.16202;-9.895761;312.33545;-9.866483;L;2;21.03;22.5142;20.974728
"0722310201";"2002 RD263";312.0811;-10.040444;312.2747;-10.035092;L;4;21.43;22.9142;20.974728
"0693990201";"2002 TO84";169.82564;6.9058547;170.07968;6.788743;L;2;21.15;22.6342;21.740555
"0202680101";"2003 GW47";263.33624;-26.036596;263.51553;-26.078669;L;2;20.27;21.7542;20.990826
"0302352001";"2003 PQ7";149.87648;1.8002542;149.92363;1.796764;L;2;20.35;21.8342;20.115213
"0108670101";"2003 SH65";155.87624;4.3333926;155.9538;4.2644334;L;2;20.77;22.2542;20.387241
"0744440501";"2003 UH79";191.50655;2.4647615;191.67538;2.4859583;L;4;20.72;22.2042;20.289217
"0200920101";"2003 XN7";187.47145;12.316931;187.61745;12.371904;L;2;20.59;22.0742;20.76392
"0802200101";"2003 YM73";193.60545;-27.065643;193.64839;-27.034151;L;4;20.0;21.4842;19.840912
"0404790101";"2004 WN2";243.5357;-22.354176;243.77095;-22.409168;L;2;20.48;21.9642;20.275503
"0203391401";"2004 XG77";54.77214;15.434487;54.844376;15.454567;L;2;20.74;22.2242;20.280972
"0804680101";"2004 XJ106";178.7624;19.47515;179.13522;19.527155;L;3;20.27;21.7542;20.358557
"0611180101";"2005 EC51";83.6605;21.954693;83.67583;21.960001;L;2;20.35;21.8342;20.110691
"0611181901";"2005 WP72";83.735756;22.066673;83.77828;22.053383;L;2;20.7;22.1842;20.68855
"0743950701";"2006 BN40";146.2772;10.00246;146.41658;9.958556;L;2;20.94;22.4242;20.746174
"0783272701";"1993 BD12";346.6801;4.607646;346.69894;4.6122656;L;4;20.46;21.9442;20.119143
"0203361601";"1999 VM190";149.93607;2.822536;149.98985;2.7583761;L;2;20.42;21.9042;20.471441
"0412592101";"2001 RH135";83.56573;22.139952;83.65072;22.141502;L;2;20.97;22.4542;20.504515
"0505460301";"2002 JO127";334.19614;-17.559147;334.23166;-17.517448;L;2;21.31;22.7942;21.191738
"0109661201";"2002 TQ176";26.034288;-4.4941063;26.191374;-4.50163;L;2;20.74;22.2242;20.713263
"0109661401";"2002 TQ176";26.296398;-4.4990535;26.422379;-4.499643;L;2;20.73;22.2142;20.502052
"0301290101";"2003 SW192";198.20682;-16.336731;198.36003;-16.43242;L;2;20.82;22.3042;20.49218
"0037981301";"2003 YP148";36.20814;-3.1395571;36.233227;-3.136105;L;2;21.07;22.5542;20.877968
"0201900101";"2004 PQ90";1.0226151;1.9677558;1.1385908;2.0054102;L;2;20.36;21.8442;19.895113
"0550940201";"2007 EC120";26.216887;-3.7085114;26.25349;-3.6983452;L;4;20.18;21.6642;20.039309
"0503490201";"2008 TM78";340.7723;-9.589779;340.9128;-9.527125;L;3;21.14;22.6242;21.154972
"0803030401";Jakoten;251.7503;-31.649792;251.80515;-31.657248;L;2;20.52;22.0042;20.37697
"0690900101";"1999 VE186";36.30029;18.733576;36.497013;18.912682;L;2;19.84;21.3242;20.302338
"0670120401";"2001 WK13";343.4996;-17.612593;343.93137;-17.297836;L;2;20.62;22.1042;20.369955
"0722670101";"2003 UU126";186.789;8.00885;186.92303;7.962271;L;2;21.18;22.6642;20.886362
"0763880101";"2005 EO211";272.5327;-23.46784;272.74106;-23.485926;L;2;20.92;22.4042;20.458221
"0201750201";"2008 UE305";197.2053;-1.5000939;197.22243;-1.5136335;L;4;20.72;22.2042;20.470642
"0655090433";"2000 RL59";315.99347;-18.315393;316.18317;-18.184168;L;2;20.53;22.0142;20.679262
"0655090401";"2000 RL59";315.9961;-18.313248;316.18304;-18.184229;L;2;20.53;22.0142;20.945585
"0202680101";"2001 XG223";263.08142;-26.052235;263.4399;-26.090418;L;2;21.41;22.8942;20.990826
"0693820101";"2002 GZ161";198.05653;-1.2445769;198.23828;-1.3000375;L;2;20.92;22.4042;20.921854
"0677610134";"2002 LS50";32.350864;-4.460677;32.636467;-4.229716;L;2;19.88;21.3642;19.816372
"0782330101";"2006 JB58";165.01161;10.721791;165.30083;10.617595;L;2;21.46;22.9442;21.030708
"0677690141";"2006 KP121";30.381132;-7.09505;31.09136;-7.2169237;L;2;18.55;20.0342;20.452381
"0677690140";"2006 KP121";30.381132;-7.09505;31.09136;-7.2169237;L;3;18.55;20.0342;20.360147
"0677690138";"2006 KP121";30.381132;-7.09505;31.09136;-7.2169237;L;2;18.55;20.0342;19.831549
"0110980601";"2006 UD273";199.9256;-14.833137;200.00536;-14.836785;L;2;20.31;21.7942;20.683609
"0830550901";"1999 TA136";21.759434;19.220484;21.901514;19.280235;L;2;20.31;21.7942;19.881105
"0652480301";"2003 QV103";43.875523;19.357468;44.23462;19.484404;L;4;20.94;22.4242;20.994055
"0693990201";"2003 SB177";169.71753;6.9313107;170.23706;6.730693;L;3;21.15;22.6342;21.740555
"0677690131";"2005 GH79";32.105232;-6.855912;32.357464;-6.9377747;L;2;20.52;22.0042;20.23754
"0677690101";"2005 GH79";32.10745;-6.8560863;32.3573;-6.937695;L;2;20.52;22.0042;20.038498
"0407030101";"2005 GL92";5.692666;0.24898945;5.7605543;0.29783425;L;2;20.55;22.0342;20.216505
"0203270301";"2001 SR245";192.18066;-5.907799;192.27979;-5.980079;L;2;21.79;23.2742;21.561737
"0785100801";"2003 GP22";34.964943;-4.9985733;35.033997;-5.0060754;L;4;20.55;22.0342;20.198618
"0785101101";"2003 GP22";35.181503;-5.0290556;35.246414;-5.042019;L;4;20.55;22.0342;20.203905
"0785101201";"2003 GP22";35.249847;-5.042762;35.322975;-5.0604596;L;2;20.55;22.0342;20.199287
"0402430301";"2003 UW223";266.28833;-29.12761;266.43646;-29.192911;L;2;21.22;22.7042;21.031286
"0654960101";"2005 SZ89";280.78903;-3.2433999;280.86212;-3.2756634;L;2;19.74;21.2242;20.27303
"0747400101";"2006 OV17";17.862423;-0.6743173;18.287523;-0.5316642;L;2;20.46;21.9442;20.29133
"0822591501";"2001 NJ";295.74387;-7.4445596;295.7814;-7.390319;L;4;18.47;19.9542;19.305649
"0651120101";"2001 QN85";68.937965;24.278717;69.44722;24.470089;L;2;20.7;22.1842;20.971247
"0693990101";"2002 ER129";169.81313;6.8841906;170.07567;6.7953258;L;2;21.53;23.0142;21.730982
"0604740101";"2002 PJ178";321.5131;-12.191182;321.80563;-12.086833;L;2;21.36;22.8442;21.07735
"0722670601";"2003 FE54";187.68565;7.757482;187.74196;7.7817693;L;2;20.43;21.9142;20.332691
"0783540401";"2003 YD121";266.35883;-32.28184;266.70587;-32.173588;L;3;20.73;22.2142;21.743471
"0748190101";"2006 UR7";28.772432;5.504958;28.968319;5.558842;L;2;20.76;22.2442;20.765934
"0205390201";"1998 QE72";31.773273;29.416319;31.985395;29.530197;L;2;20.11;21.5942;19.970938
"0691840101";"2000 UU78";333.3086;-17.088167;333.74365;-16.83655;L;3;20.44;21.9242;20.335546
"0201901601";"2001 QZ189";175.34962;-12.247615;175.49782;-12.2833185;L;2;20.65;22.1342;20.192738
"0305920101";"2001 XQ9";16.895525;14.01958;17.001019;14.094612;L;3;20.45;21.9342;20.140509
"0203170301";"2002 PW141";187.59819;-0.01449675;188.17487;-0.02348925;L;2;20.03;21.5142;20.354403
"0723800101";"2003 BT61";226.18257;1.4894671;226.69426;1.5634491;L;2;20.52;22.0042;20.344372
"0741930101";"2001 QL128";210.75685;-34.078236;211.35513;-33.94896;L;3;20.69;22.1742;20.710346
"0305970101";"2002 TW134";270.9434;-27.592466;271.4786;-27.514317;L;3;20.7;22.1842;20.266512
"0673310101";"2003 UR35";186.15909;12.938023;186.20828;12.859247;L;2;20.9;22.3842;21.27732
"0764190301";"2001 FR32";265.44934;-29.21139;265.68677;-29.222782;L;2;20.04;21.5242;20.46943
"0761730501";"2001 TN34";132.40463;0.500905;132.60927;0.34632647;L;2;20.47;21.9542;20.674412
"0603980101";"2002 TN25";5.574413;5.509292;5.8559437;5.6398654;L;4;20.57;22.0542;20.619598
"0406541301";"2003 EC47";165.55466;-1.1695931;165.7228;-1.1835933;L;2;20.17;21.6542;19.858797
"0722310201";"2003 SW195";312.01456;-9.917722;312.21164;-9.8979645;L;2;21.18;22.6642;20.974728
"0655571301";"2004 ER34";146.33899;17.598974;146.39845;17.554726;L;2;20.3;21.7842;21.07801
"0721010301";"2004 NB23";261.55737;-14.110964;262.01428;-14.277216;L;2;20.24;21.7242;20.010927
"0502170401";"2004 TU137";272.21536;-20.30727;272.2566;-20.285261;L;2;20.64;22.1242;20.151142
"0700980101";"2005 SL218";266.4584;-29.020607;266.56973;-29.013319;L;2;20.32;21.8042;20.113394
"0204630101";"2005 UF383";218.69579;0.07228736;218.747;0.030839972;L;2;20.79;22.2742;20.459644
"0693820201";"2005 WC158";197.44896;-1.4593669;197.55267;-1.4856144;L;4;21.24;22.7242;20.782482
"0148560501";"2001 UG170";157.36336;5.4183044;157.56267;5.370721;L;2;21.66;23.1442;21.32647
"0148560501";"2001 XY105";157.45801;5.47018;157.6467;5.435411;L;4;21.56;23.0442;21.32647
"0693990201";"2003 BP4";169.86856;6.6823115;170.28125;6.5513873;L;2;21.64;23.1242;21.740555
"0744412901";"2004 JT23";194.1196;-17.784826;194.33643;-17.884293;L;2;20.45;21.9342;20.617357
"0304030101";"2005 ER224";184.61832;29.947971;184.64398;29.633707;L;3;20.57;22.0542;20.435076
"0601670101";"2005 OK10";20.048864;3.3231828;20.351858;3.4432418;L;2;20.69;22.1742;20.787832
"0504780501";"2005 UW4";193.10721;-9.108533;193.30421;-9.235817;L;2;21.53;23.0142;21.501001
"0743950701";"2005 UV443";146.26419;10.104655;146.39523;10.017208;L;4;20.8;22.2842;20.746174
"0601670101";"2005 WB7";19.959421;3.5455792;20.184465;3.6356218;L;2;21.1;22.5842;20.787832
"0793183101";"2008 DS35";334.52994;-8.353852;334.66403;-8.329465;L;2;20.6;22.0842;20.221037
"0109661101";"2008 DP82";26.198277;-4.520332;26.2791;-4.436799;L;4;20.82;22.3042;20.559124
"0762520201";"2001 CS14";232.22984;10.743164;232.362;10.36801;L;3;18.95;20.4342;20.169895
"0305541101";"2002 OC10";246.43867;-24.674679;246.7599;-24.720993;L;2;21.14;22.6242;21.435625
"0722900101";"2004 RA287";19.806482;11.438838;19.9447;11.459164;L;2;21.35;22.8342;20.94021
"0303820301";"2004 TK355";138.9578;29.450876;139.013;29.404602;L;2;20.69;22.1742;20.586432
"0744412801";"2004 TU366";193.94177;-17.29276;193.99495;-17.292137;L;2;20.88;22.3642;20.7869
"0790640101";"2005 QP42";345.93442;-8.91739;346.13528;-8.809379;L;2;20.44;21.9242;20.690731
"0600121701";"2005 YJ94";82.74265;13.636927;82.849266;13.635817;L;2;20.19;21.6742;20.281857
"0202680101";"2008 HB70";263.34082;-26.122826;264.09473;-26.210043;L;3;21.34;22.8242;20.990826
"0601390501";"2001 KD79";310.7365;-10.541146;310.97412;-10.552204;L;4;19.78;21.2642;19.626474
"0412593201";"2004 RP176";83.65989;22.146023;83.67601;22.137587;L;2;19.5;20.9842;19.661266
"0106660601";"2005 WX1";333.33224;-17.901205;333.7459;-17.718744;L;2;20.83;22.3142;20.816488
"0611182501";"2005 XF7";83.47858;21.897514;83.518585;21.918104;L;2;20.87;22.3542;20.412539
"0800731501";"2005 XT65";9.499553;41.465137;9.508445;41.506832;L;2;19.74;21.2242;19.960215
"0694640301";"2007 HO53";266.3513;-29.008745;266.41376;-29.011986;L;2;20.55;22.0342;20.053236
"0673002352";"1998 TH";351.7491;-0.13635853;352.53214;0.22917269;L;2;20.94;22.4242;20.843084
"0740610101";"2001 TM28";112.843864;24.450476;112.945496;24.431057;L;3;21.52;23.0042;21.218931
"0401520301";"2002 XO35";229.29361;6.983847;229.42021;6.973813;L;2;19.73;21.2142;19.760557
"0677650132";"2008 TJ164";32.951443;-5.5471244;33.370285;-5.5772257;L;2;20.22;21.7042;20.260263
"0728180201";"2009 SR207";172.33302;-4.4645452;172.3561;-4.45646;L;2;20.57;22.0542;20.239859
"0402430301";"1999 RC156";266.2263;-28.894041;266.63257;-28.926533;L;3;20.18;21.6642;21.031286
"0033541001";"2001 ON87";346.10162;3.1567793;346.1195;3.1723485;L;2;19.99;21.4742;19.484203
"0402360101";"2002 CE1";33.317905;33.661457;33.631836;33.903725;L;4;21.04;22.5242;20.841488
"0722310201";"2002 PZ65";311.95612;-9.977809;312.13367;-9.901215;L;2;20.77;22.2542;20.974728
"0677690141";"2002 TV289";29.995312;-7.263265;30.23575;-7.1861024;L;2;19.66;21.1442;20.452381
"0302352201";"2006 AK48";149.7126;2.5576224;149.75786;2.543997;L;2;20.66;22.1442;20.192865
"0402430301";"2008 TF3";266.3289;-28.929003;266.5623;-28.971882;L;2;21.25;22.7342;21.031286
"0201902201";"2008 VM3";303.72336;-24.540493;303.81055;-24.488855;L;2;20.19;21.6742;19.830717
"0655310101";"2001 BV1";158.55386;39.694527;158.7314;39.632633;L;2;20.91;22.3942;20.749907
"0210270201";"2002 SD25";186.10602;13.274946;186.14247;13.260406;L;4;20.72;22.2042;20.261316
"0653450601";"2002 TA137";161.29672;4.282864;161.36258;4.2597237;L;2;21.25;22.7342;21.295784
"0693500101";"2003 AS59";6.022536;-30.661942;5.970446;-30.487251;L;4;20.55;22.0342;20.80875
"0203390201";"2003 SZ258";26.089483;17.219198;26.133598;17.232327;L;2;20.05;21.5342;20.470793
"0762260301";"2003 UG222";350.8478;-1.0411894;350.99408;-0.9862572;L;2;20.32;21.8042;19.82945
"0204040201";"2004 BK103";195.00114;28.812172;195.18556;28.454607;L;2;19.64;21.1242;20.57157
"0671430101";"2004 GU39";25.600986;13.44863;25.69594;13.488477;L;2;20.57;22.0542;20.194294
"0793183501";"2004 KB8";290.17612;-21.240334;290.56128;-21.209187;L;3;20.9;22.3842;21.147602
"0747190601";"1996 TL";30.911636;-6.167554;31.050835;-6.1125546;L;2;20.56;22.0442;20.20767
"0741140501";"2001 EP14";173.76346;16.091738;173.89348;16.021748;L;4;20.52;22.0042;20.399857
"0801680201";"2001 YF132";266.1259;-28.106688;266.32935;-28.093988;L;2;19.95;21.4342;19.612778
"0553911301";"2003 OK19";34.37321;-5.5315566;34.407326;-5.5585475;L;2;19.6;21.0842;20.546387
"0764190501";"2003 RB24";266.07532;-28.437708;266.1564;-28.43415;L;2;20.61;22.0942;20.413855
"0206991101";"2004 CV39";257.05466;-32.197414;257.1194;-32.204334;L;4;20.22;21.7042;19.829584
"0677690139";"2005 NT70";30.558569;-6.7420964;30.839567;-6.8360105;L;2;19.97;21.4542;20.359753
"0677600135";"2005 SH10";37.388283;-6.039872;38.071186;-5.782943;L;3;20.06;21.5442;19.744526
"0204650201";"2004 FF125";184.10806;7.0200315;184.12737;7.0203433;L;4;21.0;22.4842;20.527477
"0780452201";"2009 BQ12";35.912296;-4.5913486;35.928158;-4.5643253;L;2;20.64;22.1242;20.672333
"0505460401";"1999 VL202";333.4543;-17.410501;333.58344;-17.37087;L;4;20.42;21.9042;20.61121
"0202680101";"2000 HT6";262.94156;-26.09219;263.47348;-26.20213;L;2;21.24;22.7242;20.990826
"0677640131";"2000 JM3";33.09737;-5.3557954;33.184532;-4.83795;L;3;20.64;22.1242;20.2263
"0748020401";"2001 TQ134";207.38295;-13.159503;207.41919;-13.150271;L;4;20.92;22.4042;21.125153
"0653450601";"2002 QH120";161.386;4.4017267;161.47229;4.356658;L;2;21.57;23.0542;21.295784
"0677590131";"2002 TD164";36.810528;-4.951835;37.28272;-4.9207706;L;2;20.49;21.9742;20.201921
"0763780701";"2004 QA1";12.152853;12.125392;12.284401;12.169112;L;4;20.62;22.1042;20.192152
"0691670201";"2005 KH13";126.61862;26.335192;126.67304;26.31616;L;2;20.57;22.0542;20.581537
"0653450701";"2007 TV29";174.22032;7.256805;174.3801;7.1561627;L;2;21.27;22.7542;21.226055
"0305540601";"2007 WL60";246.50732;-24.61817;246.73781;-24.642672;L;2;21.29;22.7742;21.521074
"0305540701";"2007 WL60";246.77733;-24.640482;246.99191;-24.661839;L;2;21.26;22.7442;21.523897
"0136550101";"2010 DV46";187.10838;2.2274482;187.31795;2.1555486;L;4;20.77;22.2542;20.62759
"0822820301";"2001 OX22";357.62247;27.14185;357.67993;27.211197;L;2;19.4;20.8842;20.311531
"0677610133";"2002 LB27";32.844204;-4.2704477;33.04069;-3.9702756;L;2;20.22;21.7042;19.822027
"0744412701";"2002 XA3";194.22751;-16.992918;194.37282;-17.060265;L;2;20.87;22.3542;20.600035
"0653290101";"2003 SO252";0.80828935;-1.7722448;0.8498561;-1.7302262;L;2;19.9;21.3842;19.994135
"0677620140";"2005 OP3";30.390621;-4.60716;30.557022;-4.3388596;L;2;20.31;21.7942;19.794756
"0305540601";"2006 SJ19";246.654;-24.69128;246.82019;-24.63906;L;4;20.82;22.3042;21.521074
"0305540701";"2006 SJ19";246.84608;-24.618822;246.99748;-24.56237;L;2;20.79;22.2742;21.523897
"0601950101";"2008 FA95";282.46906;-23.911243;282.5753;-23.908268;L;2;20.86;22.3442;20.562449
"0693782401";"2008 UO317";68.417274;5.248851;68.455086;5.2589283;L;2;19.93;21.4142;19.519688
"0693781601";"2008 UO317";68.23255;5.24754;68.364914;5.242815;L;2;19.9;21.3842;20.422646
"0783540401";"2000 EF72";266.45935;-32.32945;267.04416;-32.18788;L;3;20.82;22.3042;21.743471
"0650510301";"2000 QZ218";30.765785;30.618088;31.04846;30.875725;L;4;21.16;22.6442;20.924715
"0201440101";"2000 YN134";140.31322;50.81666;140.52348;50.838665;L;4;19.64;21.1242;20.478512
"0655343835";"2005 XE54";37.427177;-6.027776;37.64346;-5.6069827;L;3;19.86;21.3442;19.780466
"0724840101";"2008 CX119";175.12157;3.0528595;175.19553;2.9742177;L;2;20.25;21.7342;19.914057
"0821250601";"2009 DX5";35.7716;-3.310794;35.94653;-3.197598;L;2;20.96;22.4442;20.935865
"0744413201";"2010 CD41";184.11076;3.746045;184.14561;3.7090154;L;2;21.1;22.5842;20.654018
"0404965701";"2010 GT161";34.798523;-5.810748;34.834934;-5.8059983;L;2;20.91;22.3942;20.575401
"0727760501";"1999 TP21";283.80038;-37.944782;283.9998;-37.864613;L;2;20.73;22.2142;20.470274
"0821670201";"2000 DY21";351.7727;-1.2327783;351.8023;-1.2223668;L;2;21.22;22.7042;20.86617
"0653290101";"2000 SZ34";0.727934;-1.7249448;0.77791077;-1.6924535;L;2;20.01;21.4942;19.994135
"0652480201";"2000 YX81";43.162415;19.122326;44.000614;19.384197;L;2;19.84;21.3242;20.995527
"0555630301";"2001 XR265";225.79121;-41.890415;226.06778;-42.11169;L;4;20.67;22.1542;21.447182
"0721010401";"2002 GC67";261.752;-14.072782;262.27344;-14.17093;L;3;20.35;21.8342;20.010845
"0747440152";"2003 YA56";26.457039;0.41929823;26.483858;0.41409075;L;2;20.42;21.9042;20.435875
"0650510301";"2004 TH78";31.057875;31.160069;31.390755;31.371582;L;4;20.57;22.0542;20.924715
"0803951901";"2005 TT77";135.24939;35.79627;135.31163;35.718044;L;2;20.52;22.0042;20.285244
"0604740101";"2006 EY38";321.74738;-12.067916;322.21338;-11.844218;L;2;21.41;22.8942;21.07735
"0827021001";"2008 UE5";4.9860725;25.341906;5.203395;25.534838;L;2;21.0;22.4842;20.76043
"0652480201";"1999 RC67";43.436466;19.059137;43.977478;19.293745;L;2;21.13;22.6142;20.995527
"0780450901";"1999 VR179";36.13786;-5.033447;36.1704;-5.0263853;L;4;19.21;20.6942;20.124046
"0780451301";"1999 VR179";36.388878;-4.976608;36.424526;-4.966637;L;4;19.23;20.7142;20.17549
"0780451901";"1999 VR179";36.77618;-4.8779235;36.813427;-4.870805;L;2;19.26;20.7442;20.167627
"0147330101";"2000 WK147";350.70667;-12.225884;351.14847;-12.124236;L;4;19.93;21.4142;20.378063
"0693990201";"2001 FF191";169.6836;7.023885;170.17775;6.774386;L;2;21.07;22.5542;21.740555
"0743050801";"2001 QZ60";13.366597;12.62219;14.061303;12.920374;L;2;20.54;22.0242;20.967512
"0652480201";"2001 WP55";43.3722;19.157848;43.880825;19.299763;L;4;21.41;22.8942;20.995527
"0551830101";"2002 EJ50";209.9806;3.1822236;210.21774;3.028901;L;2;21.0;22.4842;20.734295
"0604740101";"2002 GR44";321.75763;-12.028674;322.07516;-11.886404;L;4;21.49;22.9742;21.07735
"0721630101";"2003 VL10";283.85944;1.3427991;284.28754;1.269464;L;3;20.15;21.6342;20.366774
"0745320101";"2005 NO39";348.7184;1.6402035;348.94742;1.741459;L;2;20.39;21.8742;20.266344
"0652480201";"2005 OT22";43.874836;19.228735;44.36529;19.414125;L;4;21.17;22.6542;20.995527
"0651120101";"2005 UJ106";68.836945;24.212566;69.3709;24.397732;L;2;20.53;22.0142;20.971247
"0804680101";"2005 XO36";178.74815;19.746807;178.92255;19.83597;L;2;20.73;22.2142;20.358557
"0692950101";"2006 UD291";281.6909;-1.8223736;281.90887;-1.7617431;L;2;20.88;22.3642;20.871178
"0674360101";"2006 VN12";164.87247;8.804228;165.00424;8.787203;L;4;21.15;22.6342;20.665857
"0651120101";"2007 PT4";68.84582;24.097761;69.0658;24.123215;L;3;20.93;22.4142;20.971247
"0202680101";"2008 BL18";263.4927;-25.981525;264.05164;-26.027723;L;2;21.35;22.8342;20.990826
"0611180401";"1999 XB249";83.48681;22.158012;83.52874;22.153408;L;4;20.24;21.7242;19.96745
"0611180501";"1999 XB249";83.72631;22.125433;83.75769;22.120054;L;2;20.23;21.7142;19.945782
"0165971901";"2001 NV18";284.2331;-37.904724;284.39673;-37.88632;L;2;20.13;21.6142;20.111053
"0747430143";"2001 SA59";24.51933;0.18416214;24.532536;0.1900512;L;4;20.3;21.7842;20.24345
"0652480201";"2001 TY179";43.60479;19.15289;43.9936;19.321346;L;2;21.45;22.9342;20.995527
"0066950301";"2001 VA68";349.5644;0.1474485;349.62994;0.19077566;L;2;19.81;21.2942;19.40788
"0611180901";"2004 BX69";83.671646;21.93845;83.733154;21.928684;L;2;20.65;22.1342;20.553396
"0722310201";"2004 GX36";312.0421;-10.072613;312.24524;-10.028263;L;2;21.49;22.9742;20.974728
"0693990201";"2005 SY19";169.7833;6.600948;170.05724;6.5259004;L;2;21.91;23.3942;21.740555
"0693990201";"2005 UN483";169.94783;6.7821355;170.27454;6.657828;L;2;21.92;23.4042;21.740555
"0303820301";"2006 BV44";139.11781;29.558138;139.16325;29.526005;L;2;20.47;21.9542;20.586432
"0136550101";"2006 DD120";187.29646;1.9642724;187.42442;1.8661425;L;2;20.46;21.9442;20.62759
"0693990201";"2006 GF31";169.71779;6.699073;170.19588;6.4712443;L;3;22.17;23.6542;21.740555
"0305540501";"2006 SJ299";246.46057;-24.459326;246.77954;-24.57074;L;2;21.42;22.9042;21.516909
"0305540601";"2006 SJ299";246.85812;-24.601206;247.17653;-24.721441;L;2;21.39;22.8742;21.521074
"0782520301";"2007 HB5";155.52007;19.824827;155.69327;19.826647;L;4;21.29;22.7742;20.819603
"0037981501";"2008 DP79";37.101265;-3.1790247;37.14569;-3.1785984;L;2;21.03;22.5142;20.755537
"0502120101";"2008 EM22";184.8879;5.706955;185.29893;5.625927;L;2;21.13;22.6142;20.637852
"0606371301";"2008 MA5";22.959019;30.659424;23.114973;30.64388;L;2;20.55;22.0342;20.179047
"0300480301";"2009 SX101";133.71178;20.123577;133.7854;20.098988;L;2;21.68;23.1642;21.25522
"0302351001";"1999 XT56";150.17133;1.7344903;150.26569;1.6665895;L;2;20.94;22.4242;20.581238
"0801770201";"2001 DX103";207.36594;-13.159672;207.41953;-13.181786;L;2;20.56;22.0442;20.775208
"0720700101";"2003 QB113";66.95112;-2.9984381;67.738525;-3.1443264;L;3;20.21;21.6942;21.383698
"0555650301";"2006 WS184";243.7332;-22.716791;244.07693;-22.733448;L;3;21.6;23.0842;21.506731
"0651610101";"1994 CX4";193.87268;-5.7659345;194.1331;-5.832344;L;3;21.55;23.0342;21.91025
"0763100101";"2005 TC180";272.37897;-26.342867;272.82803;-26.274256;L;2;20.84;22.3242;20.521885
"0748190101";"2008 RK138";29.145529;5.554015;29.282728;5.633065;L;2;20.42;21.9042;20.765934
"0606430101";"2009 UD129";33.54309;19.129484;33.55996;19.125978;L;2;19.66;21.1442;19.577341
"0606430701";"2000 BK6";337.84082;-39.29447;337.92615;-39.227814;L;2;20.61;22.0942;20.206429
"0555650301";"2003 BD31";243.86525;-22.695543;244.19878;-22.703726;L;2;21.51;22.9942;21.506731
"0412601401";"2004 UL7";283.93423;-37.90369;284.16104;-37.994843;L;2;20.62;22.1042;20.14526
"0722310201";"2005 UX441";312.08575;-9.890016;312.44974;-9.7886915;L;4;20.98;22.4642;20.974728
"0821722001";"2007 RT29";327.60446;-1.19073;328.06213;-1.2554412;L;4;20.82;22.3042;20.879812
"0604740101";"2007 VU188";321.71155;-12.064036;322.28702;-11.870855;L;2;21.32;22.8042;21.07735
"0203360201";"2008 TK133";150.52473;2.3954947;150.54758;2.3458;L;2;20.91;22.3942;20.707994
"0300480201";"2008 UV268";133.69585;20.125456;133.73111;20.103928;L;2;20.99;22.4742;20.646997
"0821722201";"2009 KR18";322.5334;0.76230705;322.79306;0.759577;L;2;21.05;22.5342;20.7945
"0748020301";"2009 TG9";207.3741;-13.2015505;207.38863;-13.209424;L;4;21.33;22.8142;20.867865
"0801683101";"2002 XF87";268.8268;-29.30101;268.91962;-29.289494;L;2;20.14;21.6242;20.36798
"0604740101";"2003 WX190";321.70782;-12.158686;322.20694;-11.929135;L;2;21.29;22.7742;21.07735
"0827330201";"2004 TQ138";114.46368;0.8868086;114.54973;0.9443637;L;2;20.56;22.0442;20.602781
"0692830301";"2004 TJ343";234.20856;-49.800888;234.25992;-49.789814;L;2;20.09;21.5742;19.894566
"0201750201";"2005 GT28";197.23236;-1.4631505;197.25143;-1.4552667;L;4;20.54;22.0242;20.470642
"0824850201";"2007 TD160";67.444786;22.841644;67.55876;22.817682;L;2;20.01;21.4942;20.41662
"0059830101";"2008 SL257";189.67395;-5.4195175;189.87558;-5.420312;L;2;20.94;22.4242;20.708372
"0148560501";"2010 RJ115";157.40013;5.410932;157.65648;5.3237405;L;2;21.25;22.7342;21.32647
"0830550901";"2001 QY186";21.878826;19.05373;22.105026;19.06592;L;2;20.07;21.5542;19.881105
"0780450401";"2003 OR8";35.976482;-5.047684;36.01972;-5.0634165;L;2;19.82;21.3042;20.002241
"0780450201";"2003 OR8";35.88053;-5.021248;35.925938;-5.032212;L;2;19.83;21.3142;20.33374
"0821871101";"2005 GV180";21.11303;9.378207;21.17785;9.386489;L;2;20.99;22.4742;20.476728
"0152200101";"2007 PO22";354.97946;-11.790283;355.13287;-11.705865;L;2;20.46;21.9442;20.717142
"0653450501";"2008 RG132";134.15237;5.756702;134.28143;5.759241;L;4;21.08;22.5642;21.137415
"0407030101";"2006 OM4";5.5075073;0.27019003;5.5657496;0.33501452;L;2;20.16;21.6442;20.216505
"0200920101";"2003 SU182";187.70859;12.495317;187.89394;12.382037;L;2;21.16;22.6442;20.76392
"0770580301";"2006 GY51";267.91568;-30.988081;268.21487;-30.986761;L;2;20.14;21.6242;20.280294
